minCharge,chargeDispRate,initCharge,vehicleNum,vehicleType,initSpeed
0,24,600,3152,OnlineEV,1
0,24,600,3154,PlugInEV,1
0,24,600,3156,OnlineEV,1
0,24,600,3158,PlugInEV,1
0,24,600,3160,OnlineEV,1
0,24,600,3162,PlugInEV,1
0,24,600,3164,OnlineEV,1
0,24,600,3166,PlugInEV,1
0,24,600,3168,OnlineEV,1
0,24,600,3170,PlugInEV,1
0,24,600,3172,OnlineEV,1
0,24,600,3174,PlugInEV,1
0,24,600,3176,OnlineEV,1
0,24,600,3178,PlugInEV,1
0,24,600,3180,OnlineEV,1
0,24,600,3182,PlugInEV,1
0,24,600,3184,OnlineEV,1
0,24,600,3186,PlugInEV,1
0,24,600,3188,OnlineEV,1
0,24,600,3190,PlugInEV,1
0,24,600,3192,OnlineEV,1
0,24,600,3194,PlugInEV,1
0,24,600,3196,OnlineEV,1
0,24,600,3198,PlugInEV,1
0,24,600,3200,OnlineEV,1
0,24,600,3202,PlugInEV,1
0,24,600,3204,OnlineEV,1
0,24,600,3206,PlugInEV,1
0,24,600,3208,OnlineEV,1
0,24,600,3210,PlugInEV,1
0,24,600,3212,OnlineEV,1
0,24,600,3214,PlugInEV,1
0,24,600,3216,OnlineEV,1
0,24,600,3218,PlugInEV,1
0,24,600,3220,OnlineEV,1
0,24,600,3222,PlugInEV,1
0,24,600,3224,OnlineEV,1
0,24,600,3226,PlugInEV,1
0,24,600,3228,OnlineEV,1
0,24,600,3230,PlugInEV,1
0,24,600,3232,OnlineEV,1
0,24,600,3234,PlugInEV,1
0,24,600,3236,OnlineEV,1
0,24,600,3238,PlugInEV,1
0,24,600,3240,OnlineEV,1
0,24,600,3242,PlugInEV,1
0,24,600,3244,OnlineEV,1
0,24,600,3246,PlugInEV,1
0,24,600,3248,OnlineEV,1
0,24,600,3250,PlugInEV,1
0,24,600,3252,OnlineEV,1
0,24,600,3254,PlugInEV,1
0,24,600,3256,OnlineEV,1
0,24,600,3258,PlugInEV,1
0,24,600,3260,OnlineEV,1
0,24,600,3262,PlugInEV,1
0,24,600,3264,OnlineEV,1
0,24,600,3266,PlugInEV,1
0,24,600,3268,OnlineEV,1
0,24,600,3270,PlugInEV,1
0,24,600,3272,OnlineEV,1
0,24,600,3274,PlugInEV,1
0,24,600,3276,OnlineEV,1
0,24,600,3278,PlugInEV,1
0,24,600,3280,OnlineEV,1
0,24,600,3282,PlugInEV,1
0,24,600,3284,OnlineEV,1
0,24,600,3286,PlugInEV,1
0,24,600,3288,OnlineEV,1
0,24,600,3290,PlugInEV,1
0,24,600,3292,OnlineEV,1
0,24,600,3294,PlugInEV,1
0,24,600,3296,OnlineEV,1
0,24,600,3298,PlugInEV,1
0,24,600,3300,OnlineEV,1
0,24,600,3302,PlugInEV,1
0,24,600,3304,OnlineEV,1
0,24,600,3306,PlugInEV,1
0,24,600,3308,OnlineEV,1
0,24,600,3310,PlugInEV,1
0,24,600,3312,OnlineEV,1
0,24,600,3314,PlugInEV,1
0,24,600,3316,OnlineEV,1
0,24,600,3318,PlugInEV,1
0,24,600,3320,OnlineEV,1
0,24,600,3322,PlugInEV,1
0,24,600,3324,OnlineEV,1
0,24,600,3326,PlugInEV,1
0,24,600,3328,OnlineEV,1
0,24,600,3330,PlugInEV,1
0,24,600,3332,OnlineEV,1
0,24,600,3334,PlugInEV,1
0,24,600,3336,OnlineEV,1
0,24,600,3338,PlugInEV,1
0,24,600,3340,OnlineEV,1
0,24,600,3342,PlugInEV,1
0,24,600,3344,OnlineEV,1
0,24,600,3346,PlugInEV,1
0,24,600,3348,OnlineEV,1
0,24,600,3350,PlugInEV,1
0,24,600,3352,OnlineEV,1
0,24,600,3354,PlugInEV,1
0,24,600,3356,OnlineEV,1
0,24,600,3358,PlugInEV,1
0,24,600,3360,OnlineEV,1
0,24,600,3362,PlugInEV,1
0,24,600,3364,OnlineEV,1
0,24,600,3366,PlugInEV,1
0,24,600,3368,OnlineEV,1
0,24,600,3370,PlugInEV,1
0,24,600,3372,OnlineEV,1
0,24,600,3374,PlugInEV,1
0,24,600,3376,OnlineEV,1
0,24,600,3378,PlugInEV,1
0,24,600,3380,OnlineEV,1
0,24,600,3382,PlugInEV,1
0,24,600,3384,OnlineEV,1
0,24,600,3386,PlugInEV,1
0,24,600,3388,OnlineEV,1
0,24,600,3390,PlugInEV,1
0,24,600,3392,OnlineEV,1
0,24,600,3394,PlugInEV,1
0,24,600,3396,OnlineEV,1
0,24,600,3398,PlugInEV,1
0,24,600,3400,OnlineEV,1
0,24,600,3402,PlugInEV,1
0,24,600,3404,OnlineEV,1
0,24,600,3406,PlugInEV,1
0,24,600,3408,OnlineEV,1
0,24,600,3410,PlugInEV,1
0,24,600,3412,OnlineEV,1
0,24,600,3414,PlugInEV,1
0,24,600,3416,OnlineEV,1
0,24,600,3418,PlugInEV,1
0,24,600,3420,OnlineEV,1
0,24,600,3422,PlugInEV,1
0,24,600,3424,OnlineEV,1
0,24,600,3426,PlugInEV,1
0,24,600,3428,OnlineEV,1
0,24,600,3430,PlugInEV,1
0,24,600,3432,OnlineEV,1
0,24,600,3434,PlugInEV,1
0,24,600,3436,OnlineEV,1
0,24,600,3438,PlugInEV,1
0,24,600,3440,OnlineEV,1
0,24,600,3442,PlugInEV,1
0,24,600,3444,OnlineEV,1
0,24,600,3446,PlugInEV,1
0,24,600,3448,OnlineEV,1
0,24,600,3450,PlugInEV,1
0,24,600,3452,OnlineEV,1
0,24,600,3454,PlugInEV,1
0,24,600,3456,OnlineEV,1
0,24,600,3458,PlugInEV,1
0,24,600,3460,OnlineEV,1
0,24,600,3462,PlugInEV,1
0,24,600,3464,OnlineEV,1
0,24,600,3466,PlugInEV,1
0,24,600,3468,OnlineEV,1
0,24,600,3470,PlugInEV,1
0,24,600,3472,OnlineEV,1
0,24,600,3474,PlugInEV,1
0,24,600,3476,OnlineEV,1
0,24,600,3478,PlugInEV,1
0,24,600,3480,OnlineEV,1
0,24,600,3482,PlugInEV,1
0,24,600,3484,OnlineEV,1
0,24,600,3486,PlugInEV,1
0,24,600,3488,OnlineEV,1
0,24,600,3490,PlugInEV,1
0,24,600,3492,OnlineEV,1
0,24,600,3494,PlugInEV,1
0,24,600,3496,OnlineEV,1
0,24,600,3498,PlugInEV,1
0,24,600,3500,OnlineEV,1
0,24,600,3502,PlugInEV,1
0,24,600,3504,OnlineEV,1
0,24,600,3506,PlugInEV,1
0,24,600,3508,OnlineEV,1
0,24,600,3510,PlugInEV,1
0,24,600,3512,OnlineEV,1
0,24,600,3514,PlugInEV,1
0,24,600,3516,OnlineEV,1
0,24,600,3518,PlugInEV,1
0,24,600,3520,OnlineEV,1
0,24,600,3522,PlugInEV,1
0,24,600,3524,OnlineEV,1
0,24,600,3526,PlugInEV,1
0,24,600,3528,OnlineEV,1
0,24,600,3530,PlugInEV,1
0,24,600,3532,OnlineEV,1
0,24,600,3534,PlugInEV,1
0,24,600,3536,OnlineEV,1
0,24,600,3538,PlugInEV,1
0,24,600,3540,OnlineEV,1
0,24,600,3542,PlugInEV,1
0,24,600,3544,OnlineEV,1
0,24,600,3546,PlugInEV,1
0,24,600,3548,OnlineEV,1
0,24,600,3550,PlugInEV,1
0,24,600,3552,OnlineEV,1
0,24,600,3554,PlugInEV,1
0,24,600,3556,OnlineEV,1
0,24,600,3558,PlugInEV,1
0,24,600,3560,OnlineEV,1
0,24,600,3562,PlugInEV,1
0,24,600,3564,OnlineEV,1
0,24,600,3566,PlugInEV,1
0,24,600,3568,OnlineEV,1
0,24,600,3570,PlugInEV,1
0,24,600,3572,OnlineEV,1
0,24,600,3574,PlugInEV,1
0,24,600,3576,OnlineEV,1
0,24,600,3578,PlugInEV,1
0,24,600,3580,OnlineEV,1
0,24,600,3582,PlugInEV,1
0,24,600,3584,OnlineEV,1
0,24,600,3586,PlugInEV,1
0,24,600,3588,OnlineEV,1
0,24,600,3590,PlugInEV,1
0,24,600,3592,OnlineEV,1
0,24,600,3594,PlugInEV,1
0,24,600,3596,OnlineEV,1
0,24,600,3598,PlugInEV,1
0,24,600,3600,OnlineEV,1
0,24,600,3602,PlugInEV,1
0,24,600,3604,OnlineEV,1
0,24,600,3606,PlugInEV,1
0,24,600,3608,OnlineEV,1
0,24,600,3610,PlugInEV,1
0,24,600,3612,OnlineEV,1
0,24,600,3614,PlugInEV,1
0,24,600,3616,OnlineEV,1
0,24,600,3618,PlugInEV,1
0,24,600,3620,OnlineEV,1
0,24,600,3622,PlugInEV,1
0,24,600,3624,OnlineEV,1
0,24,600,3626,PlugInEV,1
0,24,600,3628,OnlineEV,1
0,24,600,3630,PlugInEV,1
0,24,600,3632,OnlineEV,1
0,24,600,3634,PlugInEV,1
0,24,600,3636,OnlineEV,1
0,24,600,3638,PlugInEV,1
0,24,600,3640,OnlineEV,1
0,24,600,3642,PlugInEV,1
0,24,600,3644,OnlineEV,1
0,24,600,3646,PlugInEV,1
0,24,600,3648,OnlineEV,1
0,24,600,3650,PlugInEV,1
0,24,600,3652,OnlineEV,1
0,24,600,3654,PlugInEV,1
0,24,600,3656,OnlineEV,1
0,24,600,3658,PlugInEV,1
0,24,600,3660,OnlineEV,1
0,24,600,3662,PlugInEV,1
0,24,600,3664,OnlineEV,1
0,24,600,3666,PlugInEV,1
0,24,600,3668,OnlineEV,1
0,24,600,3670,PlugInEV,1
0,24,600,3672,OnlineEV,1
0,24,600,3674,PlugInEV,1
0,24,600,3676,OnlineEV,1
0,24,600,3678,PlugInEV,1
0,24,600,3680,OnlineEV,1
0,24,600,3682,PlugInEV,1
0,24,600,3684,OnlineEV,1
0,24,600,3686,PlugInEV,1
0,24,600,3688,OnlineEV,1
0,24,600,3690,PlugInEV,1
0,24,600,3692,OnlineEV,1
0,24,600,3694,PlugInEV,1
0,24,600,3696,OnlineEV,1
0,24,600,3698,PlugInEV,1
0,24,600,3700,OnlineEV,1
0,24,600,3702,PlugInEV,1
0,24,600,3704,OnlineEV,1
0,24,600,3706,PlugInEV,1
0,24,600,3708,OnlineEV,1
0,24,600,3710,PlugInEV,1
0,24,600,3712,OnlineEV,1
0,24,600,3714,PlugInEV,1
0,24,600,3716,OnlineEV,1
0,24,600,3718,PlugInEV,1
0,24,600,3720,OnlineEV,1
0,24,600,3722,PlugInEV,1
0,24,600,3724,OnlineEV,1
0,24,600,3726,PlugInEV,1
0,24,600,3728,OnlineEV,1
0,24,600,3730,PlugInEV,1
0,24,600,3732,OnlineEV,1
0,24,600,3734,PlugInEV,1
0,24,600,3736,OnlineEV,1
0,24,600,3738,PlugInEV,1
0,24,600,3740,OnlineEV,1
0,24,600,3742,PlugInEV,1
0,24,600,3744,OnlineEV,1
0,24,600,3746,PlugInEV,1
0,24,600,3748,OnlineEV,1
0,24,600,3750,PlugInEV,1
0,24,600,3752,OnlineEV,1
0,24,600,3754,PlugInEV,1
0,24,600,3756,OnlineEV,1
0,24,600,3758,PlugInEV,1
0,24,600,3760,OnlineEV,1
0,24,600,3762,PlugInEV,1
0,24,600,3764,OnlineEV,1
0,24,600,3766,PlugInEV,1
0,24,600,3768,OnlineEV,1
0,24,600,3770,PlugInEV,1
0,24,600,3772,OnlineEV,1
0,24,600,3774,PlugInEV,1
0,24,600,3776,OnlineEV,1
0,24,600,3778,PlugInEV,1
0,24,600,3780,OnlineEV,1
0,24,600,3782,PlugInEV,1
0,24,600,3784,OnlineEV,1
0,24,600,3786,PlugInEV,1
0,24,600,3788,OnlineEV,1
0,24,600,3790,PlugInEV,1
0,24,600,3792,OnlineEV,1
0,24,600,3794,PlugInEV,1
0,24,600,3796,OnlineEV,1
0,24,600,3798,PlugInEV,1
0,24,600,3800,OnlineEV,1
0,24,600,3802,PlugInEV,1
0,24,600,3804,OnlineEV,1
0,24,600,3806,PlugInEV,1
0,24,600,3808,OnlineEV,1
0,24,600,3810,PlugInEV,1
0,24,600,3812,OnlineEV,1
0,24,600,3814,PlugInEV,1
0,24,600,3816,OnlineEV,1
0,24,600,3818,PlugInEV,1
0,24,600,3820,OnlineEV,1
0,24,600,3822,PlugInEV,1
0,24,600,3824,OnlineEV,1
0,24,600,3826,PlugInEV,1
0,24,600,3828,OnlineEV,1
0,24,600,3830,PlugInEV,1
0,24,600,3832,OnlineEV,1
0,24,600,3834,PlugInEV,1
0,24,600,3836,OnlineEV,1
0,24,600,3838,PlugInEV,1
0,24,600,3840,OnlineEV,1
0,24,600,3842,PlugInEV,1
0,24,600,3844,OnlineEV,1
0,24,600,3846,PlugInEV,1
0,24,600,3848,OnlineEV,1
0,24,600,3850,PlugInEV,1
0,24,600,3852,OnlineEV,1
0,24,600,3854,PlugInEV,1
0,24,600,3856,OnlineEV,1
0,24,600,3858,PlugInEV,1
0,24,600,3860,OnlineEV,1
0,24,600,3862,PlugInEV,1
0,24,600,3864,OnlineEV,1
0,24,600,3866,PlugInEV,1
0,24,600,3868,OnlineEV,1
0,24,600,3870,PlugInEV,1
0,24,600,3872,OnlineEV,1
0,24,600,3874,PlugInEV,1
0,24,600,3876,OnlineEV,1
0,24,600,3878,PlugInEV,1
0,24,600,3880,OnlineEV,1
0,24,600,3882,PlugInEV,1
0,24,600,3884,OnlineEV,1
0,24,600,3886,PlugInEV,1
0,24,600,3888,OnlineEV,1
0,24,600,3890,PlugInEV,1
0,24,600,3892,OnlineEV,1
0,24,600,3894,PlugInEV,1
0,24,600,3896,OnlineEV,1
0,24,600,3898,PlugInEV,1
0,24,600,3900,OnlineEV,1
0,24,600,3902,PlugInEV,1
0,24,600,3904,OnlineEV,1
0,24,600,3906,PlugInEV,1
0,24,600,3908,OnlineEV,1
0,24,600,3910,PlugInEV,1
0,24,600,3912,OnlineEV,1
0,24,600,3914,PlugInEV,1
0,24,600,3916,OnlineEV,1
0,24,600,3918,PlugInEV,1
0,24,600,3920,OnlineEV,1
0,24,600,3922,PlugInEV,1
0,24,600,3924,OnlineEV,1
0,24,600,3926,PlugInEV,1
0,24,600,3928,OnlineEV,1
0,24,600,3930,PlugInEV,1
0,24,600,3932,OnlineEV,1
0,24,600,3934,PlugInEV,1
0,24,600,3936,OnlineEV,1
0,24,600,3938,PlugInEV,1
0,24,600,3940,OnlineEV,1
0,24,600,3942,PlugInEV,1
0,24,600,3944,OnlineEV,1
0,24,600,3946,PlugInEV,1
0,24,600,3948,OnlineEV,1
0,24,600,3950,PlugInEV,1
0,24,600,3952,OnlineEV,1
0,24,600,3954,PlugInEV,1
0,24,600,3956,OnlineEV,1
0,24,600,3958,PlugInEV,1
0,24,600,3960,OnlineEV,1
0,24,600,3962,PlugInEV,1
0,24,600,3964,OnlineEV,1
0,24,600,3966,PlugInEV,1
0,24,600,3968,OnlineEV,1
0,24,600,3970,PlugInEV,1
0,24,600,3972,OnlineEV,1
0,24,600,3974,PlugInEV,1
0,24,600,3976,OnlineEV,1
0,24,600,3978,PlugInEV,1
0,24,600,3980,OnlineEV,1
0,24,600,3982,PlugInEV,1
0,24,600,3984,OnlineEV,1
0,24,600,3986,PlugInEV,1
0,24,600,3988,OnlineEV,1
0,24,600,3990,PlugInEV,1
0,24,600,3992,OnlineEV,1
0,24,600,3994,PlugInEV,1
0,24,600,3996,OnlineEV,1
0,24,600,3998,PlugInEV,1
0,24,600,4000,OnlineEV,1
0,24,600,4002,PlugInEV,1
0,24,600,4004,OnlineEV,1
0,24,600,4006,PlugInEV,1
0,24,600,4008,OnlineEV,1
0,24,600,4010,PlugInEV,1
0,24,600,4012,OnlineEV,1
0,24,600,4014,PlugInEV,1
0,24,600,4016,OnlineEV,1
0,24,600,4018,PlugInEV,1
0,24,600,4020,OnlineEV,1
0,24,600,4022,PlugInEV,1
0,24,600,4024,OnlineEV,1
0,24,600,4026,PlugInEV,1
0,24,600,4028,OnlineEV,1
0,24,600,4030,PlugInEV,1
0,24,600,4032,OnlineEV,1
0,24,600,4034,PlugInEV,1
0,24,600,4036,OnlineEV,1
0,24,600,4038,PlugInEV,1
0,24,600,4040,OnlineEV,1
0,24,600,4042,PlugInEV,1
0,24,600,4044,OnlineEV,1
0,24,600,4046,PlugInEV,1
0,24,600,4048,OnlineEV,1
0,24,600,4050,PlugInEV,1
0,24,600,4052,OnlineEV,1
0,24,600,4054,PlugInEV,1
0,24,600,4056,OnlineEV,1
0,24,600,4058,PlugInEV,1
0,24,600,4060,OnlineEV,1
0,24,600,4062,PlugInEV,1
0,24,600,4064,OnlineEV,1
0,24,600,4066,PlugInEV,1
0,24,600,4068,OnlineEV,1
0,24,600,4070,PlugInEV,1
0,24,600,4072,OnlineEV,1
0,24,600,4074,PlugInEV,1
0,24,600,4076,OnlineEV,1
0,24,600,4078,PlugInEV,1
0,24,600,4080,OnlineEV,1
0,24,600,4082,PlugInEV,1
0,24,600,4084,OnlineEV,1
0,24,600,4086,PlugInEV,1
0,24,600,4088,OnlineEV,1
0,24,600,4090,PlugInEV,1
0,24,600,4092,OnlineEV,1
0,24,600,4094,PlugInEV,1
0,24,600,4096,OnlineEV,1
0,24,600,4098,PlugInEV,1
0,24,600,4100,OnlineEV,1
0,24,600,4102,PlugInEV,1
0,24,600,4104,OnlineEV,1
0,24,600,4106,PlugInEV,1
0,24,600,4108,OnlineEV,1
0,24,600,4110,PlugInEV,1
0,24,600,4112,OnlineEV,1
0,24,600,4114,PlugInEV,1
0,24,600,4116,OnlineEV,1
0,24,600,4118,PlugInEV,1
0,24,600,4120,OnlineEV,1
0,24,600,4122,PlugInEV,1
0,24,600,4124,OnlineEV,1
0,24,600,4126,PlugInEV,1
0,24,600,4128,OnlineEV,1
0,24,600,4130,PlugInEV,1
0,24,600,4132,OnlineEV,1
0,24,600,4134,PlugInEV,1
0,24,600,4136,OnlineEV,1
0,24,600,4138,PlugInEV,1
0,24,600,4140,OnlineEV,1
0,24,600,4142,PlugInEV,1
0,24,600,4144,OnlineEV,1
0,24,600,4146,PlugInEV,1
0,24,600,4148,OnlineEV,1
0,24,600,4150,PlugInEV,1
0,24,600,4152,OnlineEV,1
0,24,600,4154,PlugInEV,1
0,24,600,4156,OnlineEV,1
0,24,600,4158,PlugInEV,1
0,24,600,4160,OnlineEV,1
0,24,600,4162,PlugInEV,1
0,24,600,4164,OnlineEV,1
0,24,600,4166,PlugInEV,1
0,24,600,4168,OnlineEV,1
0,24,600,4170,PlugInEV,1
0,24,600,4172,OnlineEV,1
0,24,600,4174,PlugInEV,1
0,24,600,4176,OnlineEV,1
0,24,600,4178,PlugInEV,1
0,24,600,4180,OnlineEV,1
0,24,600,4182,PlugInEV,1
0,24,600,4184,OnlineEV,1
0,24,600,4186,PlugInEV,1
0,24,600,4188,OnlineEV,1
0,24,600,4190,PlugInEV,1
0,24,600,4192,OnlineEV,1
0,24,600,4194,PlugInEV,1
0,24,600,4196,OnlineEV,1
0,24,600,4198,PlugInEV,1
0,24,600,4200,OnlineEV,1
0,24,600,4202,PlugInEV,1
0,24,600,4204,OnlineEV,1
0,24,600,4206,PlugInEV,1
0,24,600,4208,OnlineEV,1
0,24,600,4210,PlugInEV,1
0,24,600,4212,OnlineEV,1
0,24,600,4214,PlugInEV,1
0,24,600,4216,OnlineEV,1
0,24,600,4218,PlugInEV,1
0,24,600,4220,OnlineEV,1
0,24,600,4222,PlugInEV,1
0,24,600,4224,OnlineEV,1
0,24,600,4226,PlugInEV,1
0,24,600,4228,OnlineEV,1
0,24,600,4230,PlugInEV,1
0,24,600,4232,OnlineEV,1
0,24,600,4234,PlugInEV,1
0,24,600,4236,OnlineEV,1
0,24,600,4238,PlugInEV,1
0,24,600,4240,OnlineEV,1
0,24,600,4242,PlugInEV,1
0,24,600,4244,OnlineEV,1
0,24,600,4246,PlugInEV,1
0,24,600,4248,OnlineEV,1
0,24,600,4250,PlugInEV,1
0,24,600,4252,OnlineEV,1
0,24,600,4254,PlugInEV,1
0,24,600,4256,OnlineEV,1
0,24,600,4258,PlugInEV,1
0,24,600,4260,OnlineEV,1
0,24,600,4262,PlugInEV,1
0,24,600,4264,OnlineEV,1
0,24,600,4266,PlugInEV,1
0,24,600,4268,OnlineEV,1
0,24,600,4270,PlugInEV,1
0,24,600,4272,OnlineEV,1
0,24,600,4274,PlugInEV,1
0,24,600,4276,OnlineEV,1
0,24,600,4278,PlugInEV,1
0,24,600,4280,OnlineEV,1
0,24,600,4282,PlugInEV,1
0,24,600,4284,OnlineEV,1
0,24,600,4286,PlugInEV,1
0,24,600,4288,OnlineEV,1
0,24,600,4290,PlugInEV,1
0,24,600,4292,OnlineEV,1
0,24,600,4294,PlugInEV,1
0,24,600,4296,OnlineEV,1
0,24,600,4298,PlugInEV,1
0,24,600,4300,OnlineEV,1
0,24,600,4302,PlugInEV,1
0,24,600,4304,OnlineEV,1
0,24,600,4306,PlugInEV,1
0,24,600,4308,OnlineEV,1
0,24,600,4310,PlugInEV,1
0,24,600,4312,OnlineEV,1
0,24,600,4314,PlugInEV,1
0,24,600,4316,OnlineEV,1
0,24,600,4318,PlugInEV,1
0,24,600,4320,OnlineEV,1
0,24,600,4322,PlugInEV,1
0,24,600,4324,OnlineEV,1
0,24,600,4326,PlugInEV,1
0,24,600,4328,OnlineEV,1
0,24,600,4330,PlugInEV,1
0,24,600,4332,OnlineEV,1
0,24,600,4334,PlugInEV,1
0,24,600,4336,OnlineEV,1
0,24,600,4338,PlugInEV,1
0,24,600,4340,OnlineEV,1
0,24,600,4342,PlugInEV,1
0,24,600,4344,OnlineEV,1
0,24,600,4346,PlugInEV,1
0,24,600,4348,OnlineEV,1
0,24,600,4350,PlugInEV,1
0,24,600,4352,OnlineEV,1
0,24,600,4354,PlugInEV,1
0,24,600,4356,OnlineEV,1
0,24,600,4358,PlugInEV,1
0,24,600,4360,OnlineEV,1
0,24,600,4362,PlugInEV,1
0,24,600,4364,OnlineEV,1
0,24,600,4366,PlugInEV,1
0,24,600,4368,OnlineEV,1
0,24,600,4370,PlugInEV,1
0,24,600,4372,OnlineEV,1
0,24,600,4374,PlugInEV,1
0,24,600,4376,OnlineEV,1
0,24,600,4378,PlugInEV,1
0,24,600,4380,OnlineEV,1
0,24,600,4382,PlugInEV,1
0,24,600,4384,OnlineEV,1
0,24,600,4386,PlugInEV,1
0,24,600,4388,OnlineEV,1
0,24,600,4390,PlugInEV,1
0,24,600,4392,OnlineEV,1
0,24,600,4394,PlugInEV,1
0,24,600,4396,OnlineEV,1
0,24,600,4398,PlugInEV,1
0,24,600,4400,OnlineEV,1
0,24,600,4402,PlugInEV,1
0,24,600,4404,OnlineEV,1
0,24,600,4406,PlugInEV,1
0,24,600,4408,OnlineEV,1
0,24,600,4410,PlugInEV,1
0,24,600,4412,OnlineEV,1
0,24,600,4414,PlugInEV,1
0,24,600,4416,OnlineEV,1
0,24,600,4418,PlugInEV,1
0,24,600,4420,OnlineEV,1
0,24,600,4422,PlugInEV,1
0,24,600,4424,OnlineEV,1
0,24,600,4426,PlugInEV,1
0,24,600,4428,OnlineEV,1
0,24,600,4430,PlugInEV,1
0,24,600,4432,OnlineEV,1
0,24,600,4434,PlugInEV,1
0,24,600,4436,OnlineEV,1
0,24,600,4438,PlugInEV,1
0,24,600,4440,OnlineEV,1
0,24,600,4442,PlugInEV,1
0,24,600,4444,OnlineEV,1
0,24,600,4446,PlugInEV,1
0,24,600,4448,OnlineEV,1
0,24,600,4450,PlugInEV,1
0,24,600,4452,OnlineEV,1
0,24,600,4454,PlugInEV,1
0,24,600,4456,OnlineEV,1
0,24,600,4458,PlugInEV,1
0,24,600,4460,OnlineEV,1
0,24,600,4462,PlugInEV,1
0,24,600,4464,OnlineEV,1
0,24,600,4466,PlugInEV,1
0,24,600,4468,OnlineEV,1
0,24,600,4470,PlugInEV,1
0,24,600,4472,OnlineEV,1
0,24,600,4474,PlugInEV,1
0,24,600,4476,OnlineEV,1
0,24,600,4478,PlugInEV,1
0,24,600,4480,OnlineEV,1
0,24,600,4482,PlugInEV,1
0,24,600,4484,OnlineEV,1
0,24,600,4486,PlugInEV,1
0,24,600,4488,OnlineEV,1
0,24,600,4490,PlugInEV,1
0,24,600,4492,OnlineEV,1
0,24,600,4494,PlugInEV,1
0,24,600,4496,OnlineEV,1
0,24,600,4498,PlugInEV,1
0,24,600,4500,OnlineEV,1
0,24,600,4502,PlugInEV,1
0,24,600,4504,OnlineEV,1
0,24,600,4506,PlugInEV,1
0,24,600,4508,OnlineEV,1
0,24,600,4510,PlugInEV,1
0,24,600,4512,OnlineEV,1
0,24,600,4514,PlugInEV,1
0,24,600,4516,OnlineEV,1
0,24,600,4518,PlugInEV,1
0,24,600,4520,OnlineEV,1
0,24,600,4522,PlugInEV,1
0,24,600,4524,OnlineEV,1
0,24,600,4526,PlugInEV,1
0,24,600,4528,OnlineEV,1
0,24,600,4530,PlugInEV,1
0,24,600,4532,OnlineEV,1
0,24,600,4534,PlugInEV,1
0,24,600,4536,OnlineEV,1
0,24,600,4538,PlugInEV,1
0,24,600,4540,OnlineEV,1
0,24,600,4542,PlugInEV,1
0,24,600,4544,OnlineEV,1
0,24,600,4546,PlugInEV,1
0,24,600,4548,OnlineEV,1
0,24,600,4550,PlugInEV,1
0,24,600,4552,OnlineEV,1
0,24,600,4554,PlugInEV,1
0,24,600,4556,OnlineEV,1
0,24,600,4558,PlugInEV,1
0,24,600,4560,OnlineEV,1
0,24,600,4562,PlugInEV,1
0,24,600,4564,OnlineEV,1
0,24,600,4566,PlugInEV,1
0,24,600,4568,OnlineEV,1
0,24,600,4570,PlugInEV,1
0,24,600,4572,OnlineEV,1
0,24,600,4574,PlugInEV,1
0,24,600,4576,OnlineEV,1
0,24,600,4578,PlugInEV,1
0,24,600,4580,OnlineEV,1
0,24,600,4582,PlugInEV,1
0,24,600,4584,OnlineEV,1
0,24,600,4586,PlugInEV,1
0,24,600,4588,OnlineEV,1
0,24,600,4590,PlugInEV,1
0,24,600,4592,OnlineEV,1
0,24,600,4594,PlugInEV,1
0,24,600,4596,OnlineEV,1
0,24,600,4598,PlugInEV,1
0,24,600,4600,OnlineEV,1
0,24,600,4602,PlugInEV,1
0,24,600,4604,OnlineEV,1
0,24,600,4606,PlugInEV,1
0,24,600,4608,OnlineEV,1
0,24,600,4610,PlugInEV,1
0,24,600,4612,OnlineEV,1
0,24,600,4614,PlugInEV,1
0,24,600,4616,OnlineEV,1
0,24,600,4618,PlugInEV,1
0,24,600,4620,OnlineEV,1
0,24,600,4622,PlugInEV,1
0,24,600,4624,OnlineEV,1
0,24,600,4626,PlugInEV,1
0,24,600,4628,OnlineEV,1
0,24,600,4630,PlugInEV,1
0,24,600,4632,OnlineEV,1
0,24,600,4634,PlugInEV,1
0,24,600,4636,OnlineEV,1
0,24,600,4638,PlugInEV,1
0,24,600,4640,OnlineEV,1
0,24,600,4642,PlugInEV,1
0,24,600,4644,OnlineEV,1
0,24,600,4646,PlugInEV,1
0,24,600,4648,OnlineEV,1
0,24,600,4650,PlugInEV,1
0,24,600,4652,OnlineEV,1
0,24,600,4654,PlugInEV,1
0,24,600,4656,OnlineEV,1
0,24,600,4658,PlugInEV,1
0,24,600,4660,OnlineEV,1
0,24,600,4662,PlugInEV,1
0,24,600,4664,OnlineEV,1
0,24,600,4666,PlugInEV,1
0,24,600,4668,OnlineEV,1
0,24,600,4670,PlugInEV,1
0,24,600,4672,OnlineEV,1
0,24,600,4674,PlugInEV,1
0,24,600,4676,OnlineEV,1
0,24,600,4678,PlugInEV,1
0,24,600,4680,OnlineEV,1
0,24,600,4682,PlugInEV,1
0,24,600,4684,OnlineEV,1
0,24,600,4686,PlugInEV,1
0,24,600,4688,OnlineEV,1
0,24,600,4690,PlugInEV,1
0,24,600,4692,OnlineEV,1
0,24,600,4694,PlugInEV,1
0,24,600,4696,OnlineEV,1
0,24,600,4698,PlugInEV,1
0,24,600,4700,OnlineEV,1
